play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
346,2009091000,PIT,TEN,PIT,home,TEN,TEN,22,10-09-2009,541,1441,3241,Half1,0,3,0,1,3,0,09:01,TEN 22,2,2,(9:01) B.Roethlisberger sacked at TEN 41 for -19 yards (J.Jones).,pass,-19,0,0,1,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.001637161,0.04179324,0.000125711,0.066204246,0.464748194,0.002826795,0.422664653,0,0,3.769489883,-3.012146992,0.433817038,-0.433817038,-0.129267911,0.129267911,-3.570497553,3.570497553,,,0,0,-2.882164631,2.882164631,4.036397564,-4.036397564,0.530407695,-0.530407695,-1.088758256,1.088758256,0.607520545,0.392479455,0.607520545,0.392479455,-0.093445224,0.514075321,0.485924679,-0.003444493,0.003444493,-0.100570829,0.100570829,,,0,0,-0.091904609,0.091904609,0.134354981,-0.134354981,0.018020808,-0.018020808,-0.025146413,0.025146413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0022924,B.Roethlisberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0026194,J.Jones,,,00-0026194,J.Jones,,,,,,,,,TEN,,00-0026194,,J.Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
365,2009091000,PIT,TEN,PIT,home,TEN,TEN,41,10-09-2009,505,1405,3205,Half1,0,3,0,1,4,0,08:25,TEN 41,21,2,"(8:25) (Punt formation) D.Sepulveda punts 30 yards to TEN 11, Center-G.Warren, fair catch by C.Finnegan.",punt,0,0,0,0,0,0,0,,,,,,,,30,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.004546861,0.135102175,0.001584018,0.200538185,0.501696291,0.006246283,0.150286187,0,0,0.757342891,-0.311924939,0.121892098,-0.121892098,-0.129267911,0.129267911,-3.570497553,3.570497553,,,0,0,-2.882164631,2.882164631,4.036397564,-4.036397564,0.530407695,-0.530407695,-1.088758256,1.088758256,0.514075321,0.485924679,0.514075321,0.485924679,0.006997194,0.521072515,0.478927485,-0.003444493,0.003444493,-0.100570829,0.100570829,,,0,0,-0.091904609,0.091904609,0.134354981,-0.134354981,0.018020808,-0.018020808,-0.025146413,0.025146413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,00-0024429,C.Finnegan,,,,,,,00-0025499,D.Sepulveda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
393,2009091000,PIT,TEN,TEN,away,PIT,TEN,89,10-09-2009,500,1400,3200,Half1,0,4,0,1,1,0,08:20,TEN 11,10,70,"(8:20) C.Johnson right end to TEN 43 for 32 yards (T.Polamalu). PENALTY on PIT-T.Polamalu, Unnecessary Roughness, 15 yards, enforced at TEN 43.",run,32,0,0,0,0,0,0,,,,,right,end,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.008667812,0.206677112,0.013072202,0.318816817,0.180051988,0.003335788,0.269378281,0,0,-0.445417952,3.949257923,-3.827365824,3.827365824,-4.078525834,4.078525834,-3.570497553,3.570497553,,,0,0,-2.882164631,2.882164631,4.036397564,-4.036397564,0.530407695,-0.530407695,-1.088758256,1.088758256,0.478927485,0.521072515,0.521072515,0.478927485,0.121799751,0.399272764,0.600727236,-0.125244244,0.125244244,-0.100570829,0.100570829,,,0,0,-0.091904609,0.091904609,0.134354981,-0.134354981,0.018020808,-0.018020808,-0.025146413,0.025146413,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,00-0026164,C.Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0022119,,T.Polamalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PIT,00-0022119,T.Polamalu,15,0,,Unnecessary Roughness,0,0,0,0
425,2009091000,PIT,TEN,TEN,away,PIT,PIT,42,10-09-2009,477,1377,3177,Half1,0,4,0,1,1,0,07:57,PIT 42,10,67,(7:57) K.Collins pass deep left to B.Scaife to PIT 22 for 20 yards (T.Polamalu).,pass,20,0,0,1,0,0,0,deep,left,16,4,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.003316913,0.066885084,0.000247179,0.102377217,0.338072008,0.003259422,0.485842176,0,0,3.503839971,0.864945296,-4.692311121,4.692311121,-4.078525834,4.078525834,-4.435442849,4.435442849,0.727414297,0.137530999,0.727414297,0.137530999,-3.609578928,3.609578928,3.898866565,-3.898866565,-0.197006603,0.197006603,-1.226289254,1.226289254,0.600727236,0.399272764,0.399272764,0.600727236,0.030475882,0.368796882,0.631203118,-0.125244244,0.125244244,-0.131046712,0.131046712,0.024893932,0.00558195,0.024893932,0.00558195,-0.116798541,0.116798541,0.128773031,-0.128773031,-0.006873124,0.006873124,-0.030728363,0.030728363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0003292,K.Collins,00-0023612,B.Scaife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0022119,,T.Polamalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
449,2009091000,PIT,TEN,TEN,away,PIT,PIT,22,10-09-2009,444,1344,3144,Half1,0,4,0,1,1,0,07:24,PIT 22,10,70,(7:24) C.Johnson left end to PIT 19 for 3 yards (R.Clark).,run,3,0,0,0,0,0,0,,,,,left,end,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.002054898,0.035113054,3.87E-05,0.053521075,0.375591473,0.00273806,0.530942699,0,0,4.368785267,-0.23448977,-4.45782135,4.45782135,-3.844036064,3.844036064,-4.435442849,4.435442849,,,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,-0.197006603,0.197006603,-1.226289254,1.226289254,0.631203118,0.368796882,0.368796882,0.631203118,-0.007397335,0.376194217,0.623805783,-0.117846909,0.117846909,-0.131046712,0.131046712,,,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,-0.006873124,0.006873124,-0.030728363,0.030728363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,00-0026164,C.Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0020840,,R.Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
470,2009091000,PIT,TEN,TEN,away,PIT,PIT,19,10-09-2009,417,1317,3117,Half1,0,4,0,1,2,0,06:57,PIT 19,7,70,"(6:57) K.Collins pass incomplete short right to A.Crumpler. Coverage by #56 Woodley, #22 Gay.",pass,0,0,0,1,0,0,0,short,right,3,,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.002258444,0.03578952,6.82E-05,0.055313452,0.42580553,0.002755256,0.478009635,0,0,4.134295497,-0.726428108,-3.731393242,3.731393242,-3.844036064,3.844036064,-3.709014741,3.709014741,-0.642588087,-0.083840021,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,0.445581484,-0.445581484,-1.142449234,1.142449234,0.623805783,0.376194217,0.376194217,0.623805783,-0.024462784,0.400657001,0.599342999,-0.117846909,0.117846909,-0.106583928,0.106583928,-0.021654177,-0.002808607,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,0.014781052,-0.014781052,-0.027919756,0.027919756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0003292,K.Collins,00-0020285,A.Crumpler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
496,2009091000,PIT,TEN,TEN,away,PIT,PIT,19,10-09-2009,412,1312,3112,Half1,0,4,0,1,3,0,06:52,PIT 19,7,70,(6:52) (Shotgun) K.Collins pass incomplete short right to B.Scaife (T.Polamalu).,pass,0,1,0,1,0,0,0,short,right,1,,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.002613901,0.043447026,0.000116401,0.070415898,0.533659975,0.003570991,0.346175807,0,0,3.407867389,-0.920832181,-2.810561061,2.810561061,-3.844036064,3.844036064,-2.78818256,2.78818256,-0.967604076,0.046771895,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,1.41318556,-1.41318556,-1.189221128,1.189221128,0.599342999,0.400657001,0.400657001,0.599342999,-0.029833636,0.430490637,0.569509363,-0.117846909,0.117846909,-0.076750291,0.076750291,-0.031283741,0.001450104,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,0.046064793,-0.046064793,-0.02936986,0.02936986,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0003292,K.Collins,00-0023612,B.Scaife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0022119,T.Polamalu,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
522,2009091000,PIT,TEN,TEN,away,PIT,PIT,19,10-09-2009,408,1308,3108,Half1,0,4,0,1,4,0,06:48,PIT 19,7,70,"(6:48) (Field Goal formation) R.Bironas 37 yard field goal is No Good, Wide Right, Center-K.Amato, Holder-C.Hentrich.",field_goal,0,0,0,0,0,0,0,,,,,,,missed,37,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.001196605,0.029900031,0.000440795,0.044236071,0.895015793,0.000450585,0.02876012,0,0,2.487035208,-3.632243394,0.821682332,-0.821682332,-3.844036064,3.844036064,-2.78818256,2.78818256,,,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,1.41318556,-1.41318556,-1.189221128,1.189221128,0.569509363,0.430490637,0.430490637,0.569509363,-0.097930421,0.528421058,0.471578942,-0.117846909,0.117846909,-0.076750291,0.076750291,,,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,0.046064793,-0.046064793,-0.02936986,0.02936986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,R.Bironas,00-0020962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
542,2009091000,PIT,TEN,PIT,home,TEN,PIT,73,10-09-2009,404,1304,3104,Half1,0,5,0,1,1,0,06:44,PIT 27,10,1,"(6:44) R.Mendenhall up the middle to PIT 28 for 1 yard (J.Ford, K.Vickerson).",run,1,0,0,0,0,0,0,,,,,middle,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.009629295,0.151593645,0.003641716,0.232450767,0.241637836,0.003562556,0.357484185,0,0,1.145208186,-0.593971173,0.227711159,-0.227711159,-4.438007237,4.438007237,-2.78818256,2.78818256,,,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,1.41318556,-1.41318556,-1.189221128,1.189221128,0.528421058,0.471578942,0.528421058,0.471578942,-0.017338813,0.511082245,0.488917755,-0.135185722,0.135185722,-0.076750291,0.076750291,,,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,0.046064793,-0.046064793,-0.02936986,0.02936986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,00-0026163,R.Mendenhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0025591,J.Ford,TEN,00-0023648,K.Vickerson,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
563,2009091000,PIT,TEN,PIT,home,TEN,PIT,72,10-09-2009,369,1269,3069,Half1,0,5,0,1,2,0,06:09,PIT 28,9,3,(6:09) R.Mendenhall up the middle to PIT 30 for 2 yards (K.Bulluck).,run,2,0,0,0,0,0,0,,,,,middle,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.01125572,0.171614865,0.004378358,0.263104393,0.227867982,0.003897131,0.317881552,0,0,0.551237013,-0.632617631,-0.404906472,0.404906472,-5.070624868,5.070624868,-2.78818256,2.78818256,,,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,1.41318556,-1.41318556,-1.189221128,1.189221128,0.511082245,0.488917755,0.511082245,0.488917755,-0.019191731,0.491890514,0.508109486,-0.154377452,0.154377452,-0.076750291,0.076750291,,,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,0.046064793,-0.046064793,-0.02936986,0.02936986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,00-0026163,R.Mendenhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,,00-0019648,,K.Bulluck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
584,2009091000,PIT,TEN,PIT,home,TEN,PIT,70,10-09-2009,327,1227,3027,Half1,0,5,0,1,3,0,05:27,PIT 30,7,-6,(5:27) (Shotgun) B.Roethlisberger sacked at PIT 21 for -9 yards (T.Brown).,pass,-9,1,0,1,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.01293292,0.196426588,0.00460826,0.297632769,0.19916788,0.004315934,0.284915649,0,0,-0.081380618,-2.523180304,-2.928086776,2.928086776,-5.070624868,5.070624868,-5.311362864,5.311362864,,,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,1.41318556,-1.41318556,-1.189221128,1.189221128,0.491890514,0.508109486,0.491890514,0.508109486,-0.077896645,0.413993869,0.586006131,-0.154377452,0.154377452,-0.154646937,0.154646937,,,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,0.046064793,-0.046064793,-0.02936986,0.02936986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0022924,B.Roethlisberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0021490,T.Brown,,,00-0021490,T.Brown,,,,,,,,,TEN,,00-0021490,,T.Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
603,2009091000,PIT,TEN,PIT,home,TEN,PIT,79,10-09-2009,302,1202,3002,Half1,0,5,0,1,4,0,05:02,PIT 21,16,-6,"(5:02) (Punt formation) D.Sepulveda punts 53 yards to TEN 26, Center-G.Warren, downed by PIT-A.Harrison.",punt,0,0,0,0,0,0,0,,,,,,,,53,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.015673774,0.304418504,0.008584105,0.431370736,0.077645971,0.004725668,0.157581243,0,0,-2.604560922,1.526353749,-1.401733027,1.401733027,-5.070624868,5.070624868,-5.311362864,5.311362864,,,0,0,-3.609578928,3.609578928,3.898866565,-3.898866565,1.41318556,-1.41318556,-1.189221128,1.189221128,0.413993869,0.586006131,0.413993869,0.586006131,0.061257219,0.475251088,0.524748912,-0.154377452,0.154377452,-0.154646937,0.154646937,,,0,0,-0.116798541,0.116798541,0.128773031,-0.128773031,0.046064793,-0.046064793,-0.02936986,0.02936986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,00-0025499,D.Sepulveda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
622,2009091000,PIT,TEN,TEN,away,PIT,TEN,74,10-09-2009,289,1189,2989,Half1,0,6,0,1,1,0,04:49,TEN 26,10,10,(4:49) K.Collins pass short left to B.Scaife to TEN 36 for 10 yards (J.Farrior).,pass,10,0,0,1,0,0,0,short,left,1,9,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.015514886,0.153348549,0.003906736,0.23415434,0.237197987,0.003517961,0.352359541,0,0,1.078207173,0.902888412,-2.304621438,2.304621438,-5.070624868,5.070624868,-6.214251275,6.214251275,-0.655351394,1.558239806,-0.655351394,1.558239806,-2.954227534,2.954227534,2.340626759,-2.340626759,2.068536954,-2.068536954,-2.747460934,2.747460934,0.524748912,0.475251088,0.475251088,0.524748912,0.026252699,0.448998389,0.551001611,-0.154377452,0.154377452,-0.180899635,0.180899635,-0.019726652,0.045979351,-0.019726652,0.045979351,-0.097071889,0.097071889,0.08279368,-0.08279368,0.065791446,-0.065791446,-0.075349211,0.075349211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0003292,K.Collins,00-0023612,B.Scaife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0005082,,J.Farrior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
646,2009091000,PIT,TEN,TEN,away,PIT,TEN,64,10-09-2009,267,1167,2967,Half1,0,6,0,1,1,0,04:27,TEN 36,10,14,"(4:27) K.Collins pass deep right to J.Gage to PIT 40 for 24 yards (W.Gay). PENALTY on TEN-D.Stewart, Illegal Formation, 5 yards, enforced at TEN 36 - No Play.",no_play,0,0,0,0,0,0,0,,,,,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.013628647,0.121261872,0.001687836,0.184734261,0.272955142,0.003518883,0.402213359,0,0,1.981095585,-0.663172409,-1.641449029,1.641449029,-5.070624868,5.070624868,-6.214251275,6.214251275,,,0,0,-2.954227534,2.954227534,2.340626759,-2.340626759,2.068536954,-2.068536954,-2.747460934,2.747460934,0.551001611,0.448998389,0.448998389,0.551001611,-0.021568184,0.470566573,0.529433427,-0.154377452,0.154377452,-0.180899635,0.180899635,,,0,0,-0.097071889,0.097071889,0.08279368,-0.08279368,0.065791446,-0.065791446,-0.075349211,0.075349211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEN,00-0023548,D.Stewart,5,0,,Illegal Formation,0,0,0,0
681,2009091000,PIT,TEN,TEN,away,PIT,TEN,69,10-09-2009,247,1147,2947,Half1,0,6,0,1,1,0,04:07,TEN 31,15,14,(4:07) K.Collins pass short left to B.Scaife to TEN 40 for 9 yards (K.Fox).,pass,9,0,0,1,0,0,0,short,left,7,2,,,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.016293162,0.142050473,0.002704492,0.216329949,0.268833995,0.003844853,0.349943076,0,0,1.317923176,0.575464927,-2.216913957,2.216913957,-5.070624868,5.070624868,-6.789716203,6.789716203,-0.046092771,0.621557698,-0.046092771,0.621557698,-2.908134763,2.908134763,1.719069061,-1.719069061,2.114629725,-2.114629725,-3.369018632,3.369018632,0.529433427,0.470566573,0.470566573,0.529433427,0.015933468,0.454633105,0.545366895,-0.154377452,0.154377452,-0.196833103,0.196833103,-0.00179763,0.017731098,-0.00179763,0.017731098,-0.095274259,0.095274259,0.065062582,-0.065062582,0.067589076,-0.067589076,-0.093080309,0.093080309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0003292,K.Collins,00-0023612,B.Scaife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIT,,00-0022697,,K.Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
705,2009091000,PIT,TEN,TEN,away,PIT,TEN,60,10-09-2009,225,1125,2925,Half1,0,6,0,1,2,0,03:45,TEN 40,6,17,"(3:45) L.White right guard to TEN 43 for 3 yards (B.Keisel, C.Hampton).",run,3,0,0,0,0,0,0,,,,,right,guard,,,,,3,3,0,,,3,3,0,0,0,0,0,0,0,0,0.015567137,0.123527519,0.001649369,0.187202615,0.276948306,0.003778517,0.391326537,0,0,1.893388103,-0.21940372,-1.997510237,1.997510237,-4.851221148,4.851221148,-6.789716203,6.789716203,,,0,0,-2.908134763,2.908134763,1.719069061,-1.719069061,2.114629725,-2.114629725,-3.369018632,3.369018632,0.545366895,0.454633105,0.454633105,0.545366895,-0.010030959,0.464664064,0.535335936,-0.144346493,0.144346493,-0.196833103,0.196833103,,,0,0,-0.095274259,0.095274259,0.065062582,-0.065062582,0.067589076,-0.067589076,-0.093080309,0.093080309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,00-0024260,L.White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0021344,B.Keisel,PIT,00-0020426,C.Hampton,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
